Date,High,Low,Open,Close,Volume,Adj Close
2020-06-24,60.88999938964844,59.150001525878906,60.33000183105469,59.970001220703125,7937300.0,59.481689453125
2020-06-25,60.06999969482422,58.61000061035156,59.599998474121094,59.97999954223633,6298900.0,59.49160385131836
2020-06-26,60.13999938964844,58.0099983215332,59.56999969482422,58.380001068115234,12786500.0,57.904640197753906
2020-06-29,59.06999969482422,57.560001373291016,58.439998626708984,59.060001373291016,5035900.0,58.5791015625
2020-06-30,60.939998626708984,59.06999969482422,59.119998931884766,60.45000076293945,6067600.0,59.95778274536133
2020-07-01,60.779998779296875,59.540000915527344,60.43000030517578,59.68000030517578,5305200.0,59.194053649902344
2020-07-02,61.650001525878906,60.34000015258789,60.5,61.0,5596100.0,60.50330352783203
2020-07-06,63.709999084472656,62.290000915527344,62.38999938964844,63.459999084472656,7776900.0,62.94327163696289
2020-07-07,63.83000183105469,62.029998779296875,63.380001068115234,62.18000030517578,5078200.0,61.67369842529297
2020-07-08,63.18000030517578,62.02000045776367,62.900001525878906,62.77000045776367,4045700.0,62.25889205932617
2020-07-09,63.70000076293945,62.2400016784668,63.08000183105469,63.4900016784668,6155900.0,62.97303009033203
2020-07-10,63.4900016784668,62.04999923706055,63.279998779296875,62.59000015258789,5899000.0,62.080352783203125
2020-07-13,63.779998779296875,61.40999984741211,63.0099983215332,61.5099983215332,6178600.0,61.00914764404297
2020-07-14,62.630001068115234,60.06999969482422,60.79999923706055,62.540000915527344,6297500.0,62.030765533447266
2020-07-15,62.84000015258789,61.29999923706055,62.75,62.099998474121094,5226400.0,61.59434509277344
2020-07-16,62.619998931884766,61.5,61.61000061035156,62.34000015258789,3934300.0,61.83238983154297
2020-07-17,62.849998474121094,61.95000076293945,62.849998474121094,62.29999923706055,4585200.0,61.79271697998047
2020-07-20,63.900001525878906,61.880001068115234,62.61000061035156,63.72999954223633,5017000.0,63.21107482910156
2020-07-21,64.83999633789062,63.2599983215332,64.12000274658203,63.810001373291016,5836700.0,63.29042053222656
2020-07-22,64.61000061035156,63.52000045776367,63.58000183105469,64.22000122070312,5027800.0,63.697086334228516
2020-07-23,65.33000183105469,63.20000076293945,64.33000183105469,63.630001068115234,5351800.0,63.11188888549805
2020-07-24,61.349998474121094,59.619998931884766,60.369998931884766,60.619998931884766,11041000.0,60.12639236450195
2020-07-27,63.06999969482422,61.11000061035156,61.630001068115234,63.0099983215332,7194700.0,62.4969367980957
2020-07-28,62.95000076293945,61.900001525878906,62.529998779296875,62.29999923706055,4565700.0,61.79271697998047
2020-07-29,63.65999984741211,62.16999816894531,62.66999816894531,63.25,4621400.0,62.734981536865234
2020-07-30,64.43000030517578,62.9900016784668,63.22999954223633,64.41999816894531,5525000.0,63.89544677734375
2020-07-31,64.79000091552734,63.119998931884766,64.79000091552734,64.33000183105469,5901200.0,63.806190490722656
2020-08-03,65.58999633789062,64.68000030517578,64.79000091552734,65.01000213623047,5540600.0,64.48065185546875
2020-08-04,65.19999694824219,64.18000030517578,65.0,64.8499984741211,5190200.0,64.32194519042969
2020-08-05,65.25,64.41999816894531,64.87000274658203,64.87000274658203,4574100.0,64.34178924560547
2020-08-06,64.16999816894531,62.599998474121094,63.869998931884766,63.61000061035156,7395900.0,63.0920524597168
2020-08-07,65.01000213623047,62.779998779296875,63.689998626708984,63.56999969482422,7123700.0,63.0523796081543
2020-08-10,65.27999877929688,63.619998931884766,63.650001525878906,65.23999786376953,7387000.0,64.70877838134766
2020-08-11,66.12000274658203,64.2300033569336,65.31999969482422,64.45999908447266,7608600.0,63.93512725830078
2020-08-12,66.66999816894531,64.69999694824219,64.98999786376953,66.5,6177900.0,65.95852661132812
2020-08-13,66.5999984741211,64.61000061035156,66.36000061035156,65.06999969482422,10684400.0,64.5401611328125
2020-08-14,69.9000015258789,66.5,67.38999938964844,67.62000274658203,23421900.0,67.06940460205078
2020-08-17,68.2300033569336,66.7699966430664,68.0999984741211,66.94000244140625,6883000.0,66.39494323730469
2020-08-18,67.38999938964844,66.06999969482422,67.38999938964844,66.43000030517578,6166700.0,65.88909149169922
2020-08-19,66.7300033569336,65.69000244140625,66.56999969482422,65.87000274658203,4979500.0,65.55073547363281
2020-08-20,64.81999969482422,63.279998779296875,64.70999908447266,63.790000915527344,8307800.0,63.48081970214844
2020-08-21,63.279998779296875,61.91999816894531,63.099998474121094,62.27000045776367,11150600.0,61.96818542480469
2020-08-24,63.79999923706055,62.68000030517578,63.36000061035156,63.7400016784668,8366500.0,63.431060791015625
2020-08-25,64.6500015258789,63.43000030517578,64.11000061035156,64.05000305175781,5156900.0,63.739559173583984
2020-08-26,64.26000213623047,63.4900016784668,64.05000305175781,63.7599983215332,5964900.0,63.45096206665039
2020-08-27,64.29000091552734,61.290000915527344,64.29000091552734,62.029998779296875,8917800.0,61.729347229003906
2020-08-28,63.099998474121094,61.970001220703125,62.060001373291016,63.06999969482422,5206000.0,62.76430892944336
2020-08-31,62.61000061035156,61.41999816894531,62.439998626708984,61.599998474121094,6454200.0,61.30143356323242
2020-09-01,62.099998474121094,61.22999954223633,61.97999954223633,61.88999938964844,7922700.0,61.59002685546875
2020-09-02,65.30000305175781,62.369998931884766,62.4900016784668,65.08000183105469,10802500.0,64.76456451416016
2020-09-03,64.37000274658203,61.04999923706055,64.19000244140625,61.459999084472656,11013000.0,61.162109375
2020-09-04,61.83000183105469,58.54999923706055,61.209999084472656,60.959999084472656,14688100.0,60.66453552246094
2020-09-08,57.790000915527344,55.31999969482422,57.06999969482422,55.630001068115234,20934800.0,55.36036682128906
2020-09-09,56.97999954223633,54.5099983215332,56.61000061035156,55.20000076293945,16267600.0,54.93245315551758
2020-09-10,56.25,54.939998626708984,55.599998474121094,55.119998931884766,10670500.0,54.852840423583984
2020-09-11,56.310001373291016,54.68000030517578,55.61000061035156,55.0,9203300.0,54.733421325683594
