Date,High,Low,Open,Close,Volume,Adj Close
2020-06-24,115.75,111.36000061035156,113.95999908447266,111.94999694824219,2096300,111.94999694824219
2020-06-25,113.6500015258789,110.75,111.62000274658203,113.47000122070312,1353700,113.47000122070312
2020-06-26,114.63999938964844,110.54000091552734,113.4800033569336,113.61000061035156,5042500,113.61000061035156
2020-06-29,113.87999725341797,110.58000183105469,113.58999633789062,111.22000122070312,1730800,111.22000122070312
2020-06-30,112.8499984741211,110.69999694824219,110.98999786376953,112.23999786376953,2103600,112.23999786376953
2020-07-01,113.08000183105469,110.95999908447266,112.05999755859375,112.38999938964844,1433500,112.38999938964844
2020-07-02,114.48999786376953,111.72000122070312,114.48999786376953,112.30000305175781,1283200,112.30000305175781
2020-07-06,113.98999786376953,112.41999816894531,113.75,113.56999969482422,1540600,113.56999969482422
2020-07-07,113.44000244140625,112.29000091552734,113.0,112.45999908447266,1525100,112.45999908447266
2020-07-08,113.0,107.94000244140625,112.80000305175781,108.0,2380200,108.0
2020-07-09,109.25,106.23999786376953,108.70999908447266,108.47000122070312,1788500,108.47000122070312
2020-07-10,109.19999694824219,107.7699966430664,108.37999725341797,108.81999969482422,1233200,108.81999969482422
2020-07-13,110.31999969482422,106.4000015258789,108.75,107.02999877929688,1563900,107.02999877929688
2020-07-14,109.13999938964844,105.66999816894531,106.88999938964844,108.56999969482422,1799600,108.56999969482422
2020-07-15,111.51000213623047,108.36000061035156,109.05999755859375,111.12999725341797,1359000,111.12999725341797
2020-07-16,111.38999938964844,108.01000213623047,111.2300033569336,109.47000122070312,1232600,109.47000122070312
2020-07-17,110.4000015258789,107.8499984741211,109.94000244140625,109.23999786376953,1860300,109.23999786376953
2020-07-20,111.25,109.4800033569336,109.83000183105469,109.54000091552734,1124400,109.54000091552734
2020-07-21,109.58999633789062,106.51000213623047,109.37000274658203,107.01000213623047,1812500,107.01000213623047
2020-07-22,107.86000061035156,104.7699966430664,107.5,105.87999725341797,1706000,105.87999725341797
2020-07-23,106.79000091552734,104.5199966430664,106.27999877929688,104.79000091552734,1215800,104.79000091552734
2020-07-24,104.62000274658203,100.83000183105469,104.4000015258789,101.48999786376953,2437300,101.48999786376953
2020-07-27,107.83999633789062,102.18000030517578,102.31999969482422,106.8499984741211,2573400,106.8499984741211
2020-07-28,107.7699966430664,104.79000091552734,107.20999908447266,105.20999908447266,1201700,105.20999908447266
2020-07-29,105.98999786376953,104.29000091552734,105.58999633789062,104.5999984741211,1258800,104.5999984741211
2020-07-30,108.4800033569336,104.5199966430664,105.19999694824219,104.80999755859375,2128400,104.80999755859375
2020-07-31,104.79000091552734,101.26000213623047,103.87999725341797,102.48999786376953,2159100,102.48999786376953
2020-08-03,105.12999725341797,101.75,102.66999816894531,104.8499984741211,1410000,104.8499984741211
